15,156,86,0,Fri Apr 10 15:21:24 CDT 2020,"Cupiditate et sed et iste quia voluptatem temporibus. Necessitatibus minima in. Facilis nulla et et."
16,130,86,0,Fri Apr 10 15:21:24 CDT 2020,"Molestiae consequatur repellendus amet. Sapiente possimus fugiat ullam minus. Harum quidem error laborum."
17,196,86,1,Fri Apr 10 15:21:24 CDT 2020,"Corrupti laudantium eum omnis. Ut vitae non ut rerum. Quis qui voluptas aut minima quia inventore facilis."
18,157,86,0,Fri Apr 10 15:21:24 CDT 2020,"Pariatur sit eaque magni laborum quidem magni. Facere expedita quia aliquid dolores maxime et facilis. Ipsam sequi doloremque cum est quis."
19,25,86,0,Fri Apr 10 15:21:24 CDT 2020,"Nam et et dolor. Autem hic voluptate. Facere libero dicta atque qui qui."
20,125,86,0,Fri Apr 10 15:21:24 CDT 2020,"Ducimus laboriosam error aspernatur. Ratione magnam nam delectus. Eaque perspiciatis vitae laboriosam."
21,188,86,0,Fri Apr 10 15:21:24 CDT 2020,"Sit reiciendis est. Sit quibusdam quibusdam. Voluptatibus et dolores vitae ea."
22,122,86,0,Fri Apr 10 15:21:24 CDT 2020,"Aut hic nobis est. Ut quo consectetur qui. Et quos neque tempore aperiam similique aut."
23,125,86,0,Fri Apr 10 15:21:24 CDT 2020,"Animi impedit cupiditate odio voluptas aspernatur. Nulla est quo fugit qui architecto. Tempora culpa rem nihil debitis."
23,1,130,0,Fri Apr 10 15:21:24 CDT 2020,"Consequatur et eveniet quia. Officiis nihil officia sapiente culpa et assumenda et. In architecto voluptatem est beatae suscipit."
24,96,130,0,Fri Apr 10 15:21:24 CDT 2020,"Voluptas dolorem vero. Aut inventore soluta ducimus eveniet porro molestiae quasi. Pariatur recusandae eligendi cum provident nisi provident non."
25,184,130,0,Fri Apr 10 15:21:24 CDT 2020,"Molestiae doloremque omnis provident. Optio et non voluptas nam eos non. Cumque molestiae amet rem."
26,56,130,0,Fri Apr 10 15:21:24 CDT 2020,"Laudantium rerum voluptatem perspiciatis tenetur dicta animi. Ut voluptas debitis sed laudantium. Culpa eos ipsam error blanditiis dolor."
27,98,130,0,Fri Apr 10 15:21:24 CDT 2020,"Sed numquam est repellendus vel nulla non quos. Explicabo sapiente sint nam sit rerum quae. Ullam voluptatum ut modi aut quisquam in."
28,122,130,1,Fri Apr 10 15:21:24 CDT 2020,"Sit est et minus neque nam consequatur. Hic temporibus et distinctio. Non inventore qui."
29,4,130,0,Fri Apr 10 15:21:24 CDT 2020,"Quam repellat quas. Quaerat enim ipsa aut ratione qui. Consequatur alias quidem enim corporis explicabo velit."
30,67,130,0,Fri Apr 10 15:21:24 CDT 2020,"Voluptatem debitis vitae doloribus. Architecto quo sequi porro. Impedit enim exercitationem maiores."
31,108,130,0,Fri Apr 10 15:21:24 CDT 2020,"Iste modi excepturi at voluptatem omnis nihil et. Ut aperiam assumenda perferendis officia. Voluptatem repudiandae voluptas velit molestiae."
31,196,214,0,Fri Apr 10 15:21:24 CDT 2020,"Quos vitae voluptatum voluptates. Qui vitae recusandae dolorum ab nostrum expedita deserunt. Quidem ipsam ex et."
32,129,214,0,Fri Apr 10 15:21:24 CDT 2020,"Sunt vel quo quia natus. Sit repellat amet consequatur cumque aliquid maiores ratione. Non accusantium dolor atque quas."
33,56,214,0,Fri Apr 10 15:21:24 CDT 2020,"Qui ad ex rerum ullam quia enim sit. Aut reiciendis reiciendis error. Numquam reprehenderit iste exercitationem iure vel cupiditate."
34,197,214,0,Fri Apr 10 15:21:24 CDT 2020,"Dolorum illo quia reprehenderit. Maxime at enim quibusdam quas est ut. Hic aperiam sint aut id non."
35,108,214,0,Fri Apr 10 15:21:24 CDT 2020,"Autem culpa sint ab reprehenderit. Aut perspiciatis ut eum id aut. Itaque velit id quibusdam."
36,108,214,1,Fri Apr 10 15:21:24 CDT 2020,"Est quam non. Dignissimos et dolores ut et. Incidunt sint eaque quisquam suscipit optio sed voluptatum."
37,136,214,0,Fri Apr 10 15:21:24 CDT 2020,"Quas quis dolores eligendi. Sit nihil neque rerum eaque nam. Cum consequatur aut doloribus."
38,37,214,0,Fri Apr 10 15:21:24 CDT 2020,"Tempore aut quo magni. Vero voluptatum quas incidunt est. Provident et necessitatibus necessitatibus et est et."
38,48,86,0,Fri Apr 10 15:21:24 CDT 2020,"Porro dignissimos eum. Quas omnis est. Rerum expedita id vel."
39,177,86,0,Fri Apr 10 15:21:24 CDT 2020,"Dolorem et id esse aut. Harum dolore optio eius praesentium quia in. Atque labore et totam atque fuga."
40,4,86,1,Fri Apr 10 15:21:24 CDT 2020,"Ut distinctio quae magnam eos excepturi ut. At neque voluptas ut unde architecto ipsum. Maxime ut doloremque."
41,96,86,0,Fri Apr 10 15:21:24 CDT 2020,"In pariatur eos culpa. Aut et harum. Tempora labore occaecati aut dolores velit nulla accusantium."
42,108,86,0,Fri Apr 10 15:21:24 CDT 2020,"Qui pariatur aliquam sed quia eos. Id assumenda rerum ducimus. Natus quo aut."
43,157,86,0,Fri Apr 10 15:21:24 CDT 2020,"Esse incidunt quibusdam numquam voluptatibus deleniti. Ut rem labore. Nisi nostrum facere."
44,130,86,0,Fri Apr 10 15:21:24 CDT 2020,"Quam ab corrupti qui est illum architecto enim. Officiis adipisci tempora rem sed aut. Voluptatem quod non."
45,22,86,0,Fri Apr 10 15:21:24 CDT 2020,"Laboriosam est nisi aspernatur rerum. Et cumque sit quis. Molestiae fugit provident qui facilis animi dolores."
46,37,86,0,Fri Apr 10 15:21:24 CDT 2020,"Fugit suscipit ullam qui fuga. Aut totam in voluptatibus ipsam. Voluptas magnam voluptates."
46,111,175,0,Fri Apr 10 15:21:24 CDT 2020,"Velit dolor deserunt dolores soluta. Et voluptatem quo natus harum molestias. Ipsum veniam iste laborum nobis laudantium."
47,114,175,0,Fri Apr 10 15:21:24 CDT 2020,"Quam perspiciatis voluptatum est commodi voluptas incidunt et. Nobis eum rem eaque dolores. Ea aut et iste alias."
48,48,175,0,Fri Apr 10 15:21:24 CDT 2020,"Veniam eum rerum est ex laudantium consequuntur. Nesciunt nisi eaque vel molestiae velit. Qui odio ipsam distinctio expedita laudantium beatae."
49,144,175,0,Fri Apr 10 15:21:24 CDT 2020,"Neque ea similique. Totam modi inventore voluptatem reprehenderit. Tenetur tempora cum perferendis consequatur eos possimus labore."
50,108,175,0,Fri Apr 10 15:21:24 CDT 2020,"Et et et eveniet at nam illum. Est ut omnis est sit. Et est esse ullam alias facere modi non."
51,156,175,1,Fri Apr 10 15:21:24 CDT 2020,"Quidem in deleniti. Nulla est voluptate cum. Necessitatibus provident et ex."
52,55,175,0,Fri Apr 10 15:21:24 CDT 2020,"Perferendis sint distinctio non est. Deserunt exercitationem voluptate fugit. Minus blanditiis et amet alias soluta excepturi consequatur."
53,93,175,0,Fri Apr 10 15:21:24 CDT 2020,"Minima officia aperiam. Eius similique commodi dolore ratione inventore ex et. Provident saepe optio distinctio."
54,91,175,0,Fri Apr 10 15:21:24 CDT 2020,"Incidunt doloribus quaerat praesentium. Soluta nemo eum laudantium. Et eius repellendus deserunt exercitationem libero."
55,198,175,0,Fri Apr 10 15:21:24 CDT 2020,"Atque autem et ut dolores nemo maiores omnis. Non placeat eaque et dolor et qui voluptatem. Rem temporibus aut maiores quia laudantium tenetur."
55,129,63,0,Fri Apr 10 15:21:24 CDT 2020,"Excepturi quis minima autem qui. Deleniti dolor inventore quam facilis. Saepe vel sint aspernatur eaque quo."
56,74,63,0,Fri Apr 10 15:21:24 CDT 2020,"Iusto adipisci officiis voluptas. Deleniti ea voluptas rerum. Eaque provident quia voluptas accusamus velit autem fuga."
57,98,63,0,Fri Apr 10 15:21:24 CDT 2020,"Sed laborum voluptas perspiciatis et cupiditate iusto. Corporis id veniam voluptas accusamus minima vel. Nostrum quod et."
58,93,63,1,Fri Apr 10 15:21:24 CDT 2020,"Nisi ut sed. Adipisci voluptatem illum commodi dolorum quia. Qui nesciunt deleniti nihil voluptatem ut accusantium laboriosam."
59,4,63,0,Fri Apr 10 15:21:24 CDT 2020,"Dolore dolor voluptatem et. Officiis neque sint id. Fuga quod eos iusto ut quod."
60,4,63,0,Fri Apr 10 15:21:24 CDT 2020,"Consequatur voluptatibus aut modi debitis quaerat iste. Et totam quasi maxime qui. Aut quo eaque vitae eius nisi."
61,54,63,0,Fri Apr 10 15:21:24 CDT 2020,"Quia illo aut ipsum. Pariatur non eos non. Ipsa distinctio omnis."
61,130,134,0,Fri Apr 10 15:21:24 CDT 2020,"Repellendus ad nobis incidunt eum quia. Aut cum voluptas ut. Modi asperiores voluptate et quidem molestiae ipsum sit."
62,74,134,1,Fri Apr 10 15:21:24 CDT 2020,"Tempore aspernatur esse eos. Quia reprehenderit aut ut beatae maiores. Eum perspiciatis ullam nihil autem non aspernatur expedita."
63,71,134,0,Fri Apr 10 15:21:24 CDT 2020,"Consequatur ut ratione numquam et dolore. Et eos magnam totam dolores et suscipit. Accusamus earum sed."
64,123,134,0,Fri Apr 10 15:21:24 CDT 2020,"Itaque exercitationem maiores. Doloremque earum velit placeat quis. Velit omnis omnis veritatis."
65,68,134,0,Fri Apr 10 15:21:24 CDT 2020,"Saepe molestias dolores. Eum omnis odio cupiditate ea sint et. Ad sunt labore vel et dolorem magni."
66,20,134,0,Fri Apr 10 15:21:24 CDT 2020,"Dolore ea et et. Accusantium et aperiam odit temporibus optio modi. Aut sed iure molestiae et et ad."
67,196,134,0,Fri Apr 10 15:21:24 CDT 2020,"Voluptates hic mollitia qui nostrum aliquam dolor. Officia odit sunt impedit rerum recusandae quo. Ipsam modi aut aut error sed occaecati."
68,45,134,0,Fri Apr 10 15:21:24 CDT 2020,"Et ut magni. Veritatis rerum maxime voluptate. Totam quia minima qui."
69,136,134,0,Fri Apr 10 15:21:24 CDT 2020,"Natus officiis nemo omnis. Odit alias et ut. Eligendi laudantium tempora."
70,1,134,0,Fri Apr 10 15:21:24 CDT 2020,"Saepe reiciendis veritatis accusantium. Dolores aut sed vel quibusdam qui quia rerum. Necessitatibus non cumque sint."
71,135,134,0,Fri Apr 10 15:21:24 CDT 2020,"Dolorem eaque molestiae est corrupti. Omnis vel eos animi est. Est repellat provident eaque similique neque."
71,156,236,0,Fri Apr 10 15:21:24 CDT 2020,"Reprehenderit iusto sit. Aut non aliquam tempore culpa quo rerum aut. Esse delectus laborum a."
72,184,236,0,Fri Apr 10 15:21:24 CDT 2020,"Dolorem quos est repudiandae voluptates. Quos atque perspiciatis tempora voluptates quisquam. Culpa iste et omnis et dolorum nobis iste."
73,157,236,0,Fri Apr 10 15:21:24 CDT 2020,"Consequatur laborum dolorem ut animi qui. Quo debitis qui corrupti aut saepe et velit. Aut quis enim dolor consequatur eos et."
74,144,236,0,Fri Apr 10 15:21:24 CDT 2020,"Sed necessitatibus quas et. Blanditiis laborum distinctio tempore qui. Et nostrum adipisci eius."
75,144,236,1,Fri Apr 10 15:21:24 CDT 2020,"Accusamus amet vero est sequi odit consectetur. Perferendis expedita ad et repellat aperiam. Sapiente ullam accusamus."
76,130,236,0,Fri Apr 10 15:21:24 CDT 2020,"Accusantium ut ullam est error minima repudiandae. Eos in aut cupiditate nostrum. Quis minus beatae."
76,124,182,0,Fri Apr 10 15:21:24 CDT 2020,"Possimus iure magni et beatae similique in possimus. Ad deleniti debitis. Sed vel velit quas distinctio sed quia omnis."
77,111,182,0,Fri Apr 10 15:21:24 CDT 2020,"Quam quasi aut. Veritatis autem id deserunt quia minima. Sint cumque qui dolores magnam."
78,129,182,0,Fri Apr 10 15:21:24 CDT 2020,"Incidunt rerum iure quo. Dolorem doloremque tempora quod maiores corporis. Provident exercitationem vero reiciendis nihil sit repudiandae."
79,48,182,0,Fri Apr 10 15:21:24 CDT 2020,"Sit natus eveniet. Minus excepturi a culpa dolorem quam ab. Blanditiis nesciunt optio aperiam quidem."
80,78,182,0,Fri Apr 10 15:21:24 CDT 2020,"Quibusdam et quis soluta ut et. Et ut et optio voluptas totam qui dolores. Commodi vel ab maxime et occaecati et."
81,70,182,1,Fri Apr 10 15:21:24 CDT 2020,"Voluptas voluptatibus esse necessitatibus illum. Distinctio est sit vero veniam rerum. Magnam sapiente autem saepe sit numquam harum sit."
82,76,182,0,Fri Apr 10 15:21:24 CDT 2020,"Dicta consectetur ut consequatur maxime. Doloremque saepe eum fugiat fuga officia. Itaque debitis et et."
83,131,182,0,Fri Apr 10 15:21:24 CDT 2020,"Officia a ullam quidem. Maxime quibusdam et. Maxime id corrupti non temporibus est saepe quis."
84,114,182,0,Fri Apr 10 15:21:24 CDT 2020,"Inventore tempore eos perspiciatis ut et molestias velit. Maxime fugit sed nihil. Eos voluptatem odit quos quo."
84,122,18,0,Fri Apr 10 15:21:24 CDT 2020,"Corporis suscipit sed eaque voluptate facilis autem. Animi esse voluptas voluptatem. Expedita qui eveniet dignissimos labore a sunt."
85,124,18,0,Fri Apr 10 15:21:24 CDT 2020,"Aut omnis fuga est qui distinctio eaque eum. Labore earum reprehenderit vel totam. Beatae dolores non at laborum alias."
86,196,18,0,Fri Apr 10 15:21:24 CDT 2020,"Sint et est ipsum. Nisi fugiat repellat doloribus. Error doloribus perspiciatis provident ad."
87,53,18,0,Fri Apr 10 15:21:24 CDT 2020,"Vel sed et quia enim eius ut sed. Aut at quia illum dolorem laborum quae. Officiis sapiente beatae consequuntur dolores voluptatibus a aut."
88,125,18,0,Fri Apr 10 15:21:24 CDT 2020,"Sed velit deserunt vero rem. Eligendi aut rerum similique cum ad sit aut. Excepturi illo quia id sint recusandae facilis qui."
89,50,18,0,Fri Apr 10 15:21:24 CDT 2020,"Quis eius est dicta id id odio. Quas beatae modi. Eveniet corrupti illo natus nihil veniam."
90,194,18,0,Fri Apr 10 15:21:24 CDT 2020,"Explicabo eos aspernatur nulla quae occaecati. Commodi nemo cum. Rerum a animi."
91,56,18,0,Fri Apr 10 15:21:24 CDT 2020,"Id tempora provident exercitationem. Quia excepturi tenetur velit consequatur ducimus. Enim qui voluptas laboriosam."
92,71,18,1,Fri Apr 10 15:21:24 CDT 2020,"Et quia aperiam aut hic qui fugit nihil. Vitae dolores voluptatum sint quidem accusamus. Repellat porro quo quas."
93,22,18,0,Fri Apr 10 15:21:24 CDT 2020,"Ducimus in alias et officia odit. Tempora nobis eum ratione eaque aut aspernatur itaque. Similique voluptas consequuntur rerum."
94,25,18,0,Fri Apr 10 15:21:24 CDT 2020,"Id temporibus quia veniam. Distinctio iure laboriosam et inventore voluptates molestiae non. Est voluptatem iusto nesciunt."
94,68,47,0,Fri Apr 10 15:21:24 CDT 2020,"Autem iure dicta iusto. Autem dignissimos et ratione. Autem tenetur officiis perspiciatis neque accusantium voluptatibus."
95,1,47,0,Fri Apr 10 15:21:24 CDT 2020,"Neque similique harum eius. Quis tenetur ex aut. Sed aliquam et corporis expedita est consequatur modi."
96,1,47,1,Fri Apr 10 15:21:24 CDT 2020,"Et ratione asperiores id assumenda cupiditate commodi aliquam. Suscipit porro vel dignissimos explicabo nulla. Vero sed quia ut assumenda ipsam ipsam."
97,130,47,0,Fri Apr 10 15:21:24 CDT 2020,"Et nostrum dolor assumenda. Ipsam delectus et sed voluptatem voluptas. Dolor praesentium sunt."
98,156,47,0,Fri Apr 10 15:21:24 CDT 2020,"Cumque et magni. Soluta temporibus assumenda distinctio. Voluptatem doloribus exercitationem aut aut cumque in iste."
99,135,47,0,Fri Apr 10 15:21:24 CDT 2020,"Occaecati quidem et nesciunt et. Labore velit eveniet vel vero possimus nam. Libero voluptas in reprehenderit."
100,123,47,0,Fri Apr 10 15:21:24 CDT 2020,"Iure optio iste reiciendis esse sint atque expedita. Unde dolorum quasi aliquid. Blanditiis omnis eum deserunt temporibus provident et dolores."
101,45,47,0,Fri Apr 10 15:21:24 CDT 2020,"Consequatur quis est. Dicta assumenda necessitatibus vel sint quo rem. Qui omnis velit repudiandae minima quis."
102,173,47,0,Fri Apr 10 15:21:24 CDT 2020,"Porro nostrum placeat illo et voluptatem earum. Optio voluptatem quo consequatur illo nesciunt maiores quam. Voluptatibus est similique velit laborum autem."
103,184,47,0,Fri Apr 10 15:21:24 CDT 2020,"Vitae at ea laborum omnis non vel. Voluptatibus incidunt laboriosam qui nisi omnis sit aspernatur. Quam deleniti porro et similique et maiores omnis."
103,33,97,0,Fri Apr 10 15:21:24 CDT 2020,"Numquam est cum quidem eum saepe. Cupiditate explicabo laboriosam soluta. Neque et quis maxime assumenda minima."
104,156,97,0,Fri Apr 10 15:21:24 CDT 2020,"Ea voluptatem at quasi debitis impedit vel ab. Quam dolor officia. Quia repudiandae similique minus neque est et."
105,68,97,0,Fri Apr 10 15:21:24 CDT 2020,"Molestias et cumque minus. Repudiandae omnis sunt. Sit nisi molestias iusto eum doloribus neque recusandae."
106,71,97,0,Fri Apr 10 15:21:24 CDT 2020,"Deleniti magni magni velit consequatur illum minima facere. In id assumenda distinctio earum. Quam qui sint dolores sint ea unde nobis."
107,197,97,0,Fri Apr 10 15:21:24 CDT 2020,"Ut placeat minima sed aut eius cumque cumque. Quis reprehenderit numquam mollitia. Error assumenda tempore dignissimos molestiae quas laboriosam cum."
108,53,97,0,Fri Apr 10 15:21:24 CDT 2020,"Aut et nostrum blanditiis dolorem. Voluptas et voluptates qui ipsam dicta. Alias iusto consequatur ea est corrupti ex."
109,78,97,1,Fri Apr 10 15:21:24 CDT 2020,"Ad non quod perferendis delectus quasi. Dolore expedita necessitatibus blanditiis commodi rerum molestias repudiandae. Aspernatur et enim."
110,144,97,0,Fri Apr 10 15:21:24 CDT 2020,"Sed et dicta qui non. Earum eum facere non mollitia et. Ea laboriosam asperiores voluptas occaecati corrupti sit earum."
111,74,97,0,Fri Apr 10 15:21:24 CDT 2020,"Accusantium enim aliquid. Sit sequi eligendi sapiente et at ea. Omnis perspiciatis sint."
112,184,97,0,Fri Apr 10 15:21:24 CDT 2020,"Quia nam minima voluptatem voluptates porro sequi. Cum officia vel natus cum expedita. Maxime ab quod consequatur."
113,74,97,0,Fri Apr 10 15:21:24 CDT 2020,"Eum ut quis vel magni magni. Qui perspiciatis et quia laborum quis nam. Autem quidem dignissimos quo sit."
113,123,221,0,Fri Apr 10 15:21:24 CDT 2020,"Fugit explicabo rerum voluptatem. Saepe sunt repellat aut sunt possimus. Optio vitae consequuntur voluptate aut."
114,187,221,0,Fri Apr 10 15:21:24 CDT 2020,"Possimus harum perspiciatis blanditiis ex autem. Consequatur perferendis velit vel. Sed quo corporis."
115,24,221,0,Fri Apr 10 15:21:24 CDT 2020,"Consequatur facilis fugiat tenetur dolore. Nihil sed velit rerum culpa numquam et. Quia alias maiores ad sed aliquid quo."
116,78,221,0,Fri Apr 10 15:21:24 CDT 2020,"Asperiores non porro. Et consequatur ex aliquam accusantium. Esse est doloribus."
117,45,221,1,Fri Apr 10 15:21:24 CDT 2020,"Laudantium harum sunt a minima et. Dolore enim harum numquam ullam. Nemo autem explicabo exercitationem laudantium et unde et."
118,55,221,0,Fri Apr 10 15:21:24 CDT 2020,"Est soluta non molestiae. Magni aperiam saepe molestiae corporis. Inventore et natus."
119,114,221,0,Fri Apr 10 15:21:24 CDT 2020,"Quibusdam doloremque et repellat libero. Assumenda ea est rerum molestiae est sit. Ut reprehenderit voluptatem nihil eos."
119,67,206,0,Fri Apr 10 15:21:24 CDT 2020,"Doloribus doloremque quia ipsa omnis fugiat rerum et. In tenetur dolorem voluptatibus ut magnam quidem consequatur. Suscipit placeat ab qui iste."
120,130,206,0,Fri Apr 10 15:21:24 CDT 2020,"Eligendi doloribus quo mollitia repellat saepe magnam. Quae dolorem placeat facere officiis inventore. Repellat possimus et."
121,20,206,0,Fri Apr 10 15:21:24 CDT 2020,"Sapiente consequatur aperiam a. Est est vero voluptatum ut rerum ipsum et. Vero iure tenetur aliquid."
122,156,206,0,Fri Apr 10 15:21:24 CDT 2020,"Nostrum molestiae et. Et qui alias exercitationem placeat fugiat et. Omnis sed in corporis corporis qui quisquam non."
123,91,206,0,Fri Apr 10 15:21:24 CDT 2020,"Ab dolor dolores et est esse. Sit delectus quam possimus est. Quis consequatur nesciunt labore libero dicta aut."
124,115,206,1,Fri Apr 10 15:21:24 CDT 2020,"Perspiciatis ea debitis ut sit illo incidunt natus. Aperiam adipisci neque fugit esse. Dolores sint consequatur."
125,188,206,0,Fri Apr 10 15:21:24 CDT 2020,"Quod et aspernatur autem assumenda. Corporis perspiciatis nisi enim libero explicabo. Aut odio corrupti qui eligendi quasi ipsum."
126,22,206,0,Fri Apr 10 15:21:24 CDT 2020,"Praesentium unde aliquam consequatur vel eum vel quo. Consequatur veniam non dicta perferendis sunt est fugit. Qui eligendi quos sit harum temporibus."
127,129,206,0,Fri Apr 10 15:21:24 CDT 2020,"Autem aut hic molestiae. Unde dignissimos aut voluptas sit tenetur voluptatem atque. Sapiente doloremque quae natus nihil sunt sed perferendis."
128,74,206,0,Fri Apr 10 15:21:24 CDT 2020,"Harum ducimus ullam deserunt ab. Corporis doloremque qui. Repellat distinctio eum qui facilis est tempore."
129,71,206,0,Fri Apr 10 15:21:24 CDT 2020,"Error dolor quisquam sunt eum optio repudiandae. Ratione doloribus quod pariatur velit aspernatur qui et. Et asperiores tenetur natus molestias rerum tempora ut."
129,129,286,0,Fri Apr 10 15:21:24 CDT 2020,"Minus nemo id est voluptatum qui. Sint at consequatur. Debitis in a."
130,68,286,1,Fri Apr 10 15:21:24 CDT 2020,"Dolore ipsa dolores eos. Veritatis saepe aut quo ducimus quas. Corrupti quia quo sequi."
131,196,286,0,Fri Apr 10 15:21:24 CDT 2020,"Eius ut accusantium. Aut sint dolores nesciunt. Tenetur qui ducimus consequatur est."
132,71,286,0,Fri Apr 10 15:21:24 CDT 2020,"Enim et ut veniam repudiandae ea. Animi quia aut ex sed. Vitae sit quas voluptas ut."
133,108,286,0,Fri Apr 10 15:21:24 CDT 2020,"Magni eum rem consequatur id non repellat. Ut eveniet esse. Explicabo ut sapiente qui harum similique temporibus sint."
134,194,286,0,Fri Apr 10 15:21:24 CDT 2020,"Voluptatem et optio laudantium neque. Provident ea fugiat laboriosam est blanditiis incidunt. Dolorum eos blanditiis deleniti."
135,184,286,0,Fri Apr 10 15:21:24 CDT 2020,"Sequi eum modi explicabo sapiente. Blanditiis commodi error est et eius eos. Dolores dolore voluptas doloremque deserunt non."
135,45,12,0,Fri Apr 10 15:21:24 CDT 2020,"Libero ex consequatur esse ratione. Mollitia est commodi. Omnis dolorum laudantium aut et."
136,187,12,0,Fri Apr 10 15:21:24 CDT 2020,"Quis odit dignissimos quos qui iste ut. Beatae adipisci ut perferendis vel. Facere architecto inventore."
137,135,12,1,Fri Apr 10 15:21:24 CDT 2020,"Autem perspiciatis possimus omnis. Laborum magnam ea consequuntur non. Accusamus optio itaque."
138,194,12,0,Fri Apr 10 15:21:24 CDT 2020,"Omnis excepturi maiores consequuntur qui modi. Maiores quia sit. Officia quis est eos quisquam consectetur."
139,50,12,0,Fri Apr 10 15:21:24 CDT 2020,"Neque aut debitis ut ab in consequuntur aliquam. Voluptates suscipit consectetur qui tenetur molestiae. Aliquam iusto velit porro est maiores."
140,114,12,0,Fri Apr 10 15:21:24 CDT 2020,"Alias quia optio dignissimos. Corrupti repudiandae hic at earum sunt nisi et. Molestias dolor ipsa quis sit dolorem."
141,43,12,0,Fri Apr 10 15:21:24 CDT 2020,"Tempore sed ducimus esse fugiat dolores ut. Velit atque praesentium enim voluptas omnis omnis. Sed delectus eius eos fugiat."
142,24,12,0,Fri Apr 10 15:21:24 CDT 2020,"Minus amet impedit et impedit veniam id. Dolorem velit qui aliquid iusto et. Minus impedit veritatis velit."
142,53,61,0,Fri Apr 10 15:21:24 CDT 2020,"Porro est sit dolorem totam ab quia. Ad possimus beatae laborum laborum quia sunt voluptatem. Adipisci a autem rem temporibus esse qui est."
143,1,61,0,Fri Apr 10 15:21:24 CDT 2020,"Totam ullam consectetur quis laboriosam non consequatur delectus. Aperiam et qui quibusdam aspernatur optio. Omnis quis reiciendis."
144,1,61,0,Fri Apr 10 15:21:24 CDT 2020,"Consequatur impedit accusamus. Eveniet eos blanditiis minima nulla. Aliquam ipsa perferendis consectetur magnam inventore magni minus."
145,1,61,0,Fri Apr 10 15:21:24 CDT 2020,"Ea quo qui. Aspernatur ipsa ut eius aut dolorem nulla beatae. Est autem cum quam quo perferendis."
146,184,61,1,Fri Apr 10 15:21:24 CDT 2020,"Et suscipit a laborum id fugiat voluptas. Dolore omnis illo est nostrum doloremque. Aut laboriosam voluptatem sit consequatur nam ad et."
147,131,61,0,Fri Apr 10 15:21:24 CDT 2020,"Harum nesciunt officiis. Consequatur maxime laudantium est eos enim necessitatibus nihil. Eum omnis quam aspernatur."
148,123,61,0,Fri Apr 10 15:21:24 CDT 2020,"Recusandae expedita ipsum molestiae veniam. Delectus vel esse. Omnis deserunt et dolor voluptate ut."
148,187,273,0,Fri Apr 10 15:21:24 CDT 2020,"Earum perspiciatis consequuntur voluptatem amet facere. Quos deleniti sint atque nemo qui. Distinctio cumque sapiente et ullam."
